customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn,contract_type,internet_service_type,payment_type,multiple_lines_no,multiple_lines_no_phone_service,multiple_lines_yes,online_security_no,online_security_no_internet_service,online_security_yes,online_backup_no,online_backup_no_internet_service,online_backup_yes,device_protection_no,device_protection_no_internet_service,device_protection_yes,tech_support_no,tech_support_no_internet_service,tech_support_yes,streaming_tv_no,streaming_tv_no_internet_service,streaming_tv_yes,streaming_movies_no,streaming_movies_no_internet_service,streaming_movies_yes,contract_type_month-to-month,contract_type_one_year,contract_type_two_year,internet_service_type_dsl,internet_service_type_fiber_optic,internet_service_type_none,payment_type_bank_transfer_(automatic),payment_type_credit_card_(automatic),payment_type_electronic_check,payment_type_mailed_check
1319-YLZJG,Male,Non-Senior,Yes,No,12,Yes,No,Yes,Yes,Yes,No,No,No,Yes,84.6,959.9,0,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No
1320-GVNHT,Male,Non-Senior,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,108.4,7767.25,0,Two year,Fiber optic,Credit card (automatic),No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No
1320-HTRDR,Female,Non-Senior,No,No,3,Yes,Yes,No,No,No,No,No,No,Yes,75.5,220.6,1,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No
1320-REHCS,Male,Senior,No,No,52,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,110.75,5832.0,0,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No
1322-AGOQM,Male,Non-Senior,No,No,46,No,No phone service,No,Yes,No,No,No,No,No,30.3,1380.1,1,Month-to-month,DSL,Bank transfer (automatic),No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No
1323-OOEPC,Female,Non-Senior,Yes,No,53,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,98.4,5149.5,1,Month-to-month,Fiber optic,Credit card (automatic),No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No
1324-NLTJE,Female,Senior,No,No,15,Yes,Yes,No,No,No,Yes,No,No,No,55.0,757.1,1,Month-to-month,DSL,Credit card (automatic),No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No
1325-USMEC,Male,Non-Senior,Yes,No,70,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,99.35,6944.5,0,Two year,Fiber optic,Credit card (automatic),No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No
1328-EUZHC,Female,Non-Senior,Yes,No,18,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.1,370.5,0,Two year,None,Mailed check,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,Yes
1329-VHWNP,Female,Non-Senior,No,No,7,No,No phone service,No,No,No,No,No,No,No,25.05,189.95,0,Month-to-month,DSL,Bank transfer (automatic),No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No
1333-PBMXB,Female,Non-Senior,Yes,Yes,54,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,24.75,1342.15,0,One year,None,Bank transfer (automatic),No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,No
1334-FJSVR,Male,Non-Senior,No,No,1,No,No phone service,No,No,No,No,No,No,Yes,24.25,24.25,1,Month-to-month,DSL,Electronic check,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No
1334-PDUKM,Female,Non-Senior,Yes,No,68,Yes,Yes,No,Yes,Yes,No,No,No,No,86.45,5762.95,0,One year,Fiber optic,Credit card (automatic),No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No
1335-HQMKX,Female,Non-Senior,Yes,No,72,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,101.35,7323.15,0,One year,Fiber optic,Electronic check,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No
1335-MXCSE,Male,Non-Senior,Yes,Yes,55,Yes,No,No,No,Yes,Yes,No,No,Yes,55.25,3119.9,0,Two year,DSL,Credit card (automatic),Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No
1335-NTIUC,Male,Non-Senior,No,No,9,No,No phone service,No,No,No,No,No,No,Yes,24.95,190.25,0,Month-to-month,DSL,Electronic check,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No
1336-EZFZY,Female,Non-Senior,No,No,4,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.05,83.3,0,Month-to-month,None,Mailed check,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,Yes
1337-BOZWO,Male,Non-Senior,Yes,Yes,18,No,No phone service,No,Yes,Yes,No,Yes,No,No,46.4,812.4,0,One year,DSL,Credit card (automatic),No,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No
1338-CECEE,Male,Non-Senior,Yes,Yes,41,Yes,Yes,No,Yes,Yes,No,Yes,No,No,68.5,2839.95,0,One year,DSL,Bank transfer (automatic),No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No
1342-JPNKI,Male,Non-Senior,No,No,10,Yes,Yes,No,No,No,No,Yes,No,Yes,86.05,834.1,1,Month-to-month,Fiber optic,Bank transfer (automatic),No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No
1343-EHPYB,Male,Non-Senior,Yes,No,63,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,103.4,6603.0,1,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No
1345-GKDZZ,Male,Non-Senior,No,Yes,6,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.55,128.6,0,Month-to-month,None,Mailed check,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,Yes
1345-ZUKID,Male,Non-Senior,No,No,14,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.35,324.8,0,One year,None,Mailed check,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes
1346-PJWTK,Male,Non-Senior,Yes,No,61,Yes,No,No,Yes,Yes,Yes,No,Yes,No,94.15,5731.85,0,Month-to-month,Fiber optic,Credit card (automatic),Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No
1346-UFHAX,Female,Non-Senior,No,No,13,Yes,Yes,Yes,No,No,No,No,No,Yes,80.0,1029.35,0,Month-to-month,Fiber optic,Credit card (automatic),No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No
1347-KTTTA,Male,Non-Senior,Yes,No,64,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,102.45,6654.1,0,One year,Fiber optic,Credit card (automatic),Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No
1349-WXNGG,Male,Non-Senior,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.05,20.05,1,Month-to-month,None,Bank transfer (automatic),Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No
1352-HNSAW,Female,Non-Senior,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,115.6,8220.4,0,Two year,Fiber optic,Bank transfer (automatic),No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No
1352-VHKAJ,Male,Non-Senior,Yes,Yes,27,Yes,Yes,No,No,No,Yes,Yes,Yes,No,71.6,1957.1,0,Month-to-month,DSL,Bank transfer (automatic),No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No
1353-GHZOS,Male,Non-Senior,Yes,No,22,Yes,No,Yes,No,No,No,Yes,No,Yes,59.75,1374.35,0,One year,DSL,Bank transfer (automatic),Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No
1353-LJWEM,Male,Non-Senior,No,No,11,Yes,No,No,Yes,Yes,Yes,No,No,Yes,60.9,688.5,0,Month-to-month,DSL,Electronic check,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No
1354-YZFNB,Male,Non-Senior,Yes,Yes,4,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.55,68.8,0,Two year,None,Credit card (automatic),Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,Yes,No,No
1355-KUSBG,Female,Non-Senior,Yes,Yes,7,Yes,Yes,No,No,No,No,No,No,No,48.8,349.8,0,Month-to-month,DSL,Electronic check,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No
1356-MKYSK,Male,Non-Senior,No,No,6,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,78.65,483.3,0,Month-to-month,DSL,Credit card (automatic),Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No
1357-BIJKI,Male,Non-Senior,Yes,No,50,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,98.25,4858.7,0,One year,Fiber optic,Electronic check,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No
1357-MVDOZ,Male,Non-Senior,Yes,Yes,11,Yes,No,No,No,Yes,No,Yes,No,Yes,59.65,683.25,0,Month-to-month,DSL,Bank transfer (automatic),Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No
1360-JYXKQ,Female,Senior,Yes,No,54,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,99.1,5437.1,0,One year,Fiber optic,Electronic check,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No
1360-RCYRT,Male,Non-Senior,Yes,Yes,23,No,No phone service,No,No,No,Yes,No,No,Yes,30.35,678.75,0,Month-to-month,DSL,Bank transfer (automatic),No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No
1360-XFJMR,Female,Non-Senior,Yes,No,67,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,109.7,7344.45,0,One year,Fiber optic,Credit card (automatic),No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No
1363-TXLSL,Male,Senior,Yes,No,1,Yes,No,No,No,No,No,No,No,Yes,70.3,70.3,1,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No
1370-GGAWX,Female,Non-Senior,No,No,46,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,94.15,4408.45,0,One year,Fiber optic,Electronic check,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No
1371-DWPAZ,Female,Non-Senior,Yes,Yes,0,No,No phone service,Yes,Yes,Yes,Yes,Yes,No,No,56.05,1397.475,0,Two year,DSL,Credit card (automatic),No,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No
1371-OJCEK,Female,Non-Senior,No,No,48,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,24.35,1133.7,0,One year,None,Bank transfer (automatic),No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,No
1371-WEPDS,Male,Senior,Yes,No,40,Yes,No,No,No,No,No,No,Yes,No,55.8,2283.3,0,One year,DSL,Electronic check,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No
1373-ORVIZ,Female,Non-Senior,Yes,Yes,11,Yes,Yes,No,No,No,Yes,No,Yes,Yes,66.35,740.8,1,Month-to-month,DSL,Electronic check,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No
1374-DMZUI,Female,Senior,No,No,4,Yes,Yes,No,No,No,No,Yes,Yes,Yes,94.3,424.45,1,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No
1376-HHBDV,Female,Non-Senior,No,No,30,Yes,No,Yes,No,No,No,No,No,Yes,48.8,1536.75,0,Month-to-month,DSL,Mailed check,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes
1379-FRVEB,Male,Non-Senior,No,Yes,15,Yes,Yes,No,Yes,No,No,Yes,No,Yes,91.0,1430.05,0,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No
1383-EZRWL,Female,Non-Senior,No,No,7,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.05,164.85,1,Month-to-month,None,Mailed check,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,Yes
1384-RCUXW,Male,Non-Senior,No,No,16,Yes,Yes,No,Yes,No,No,No,No,Yes,80.55,1248.9,0,Month-to-month,Fiber optic,Mailed check,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes
1385-TQOZW,Female,Non-Senior,No,No,9,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.45,147.55,0,Month-to-month,None,Credit card (automatic),Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,No
1386-ZIKUV,Male,Non-Senior,No,No,7,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,18.95,130.55,0,Month-to-month,None,Mailed check,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,Yes
1389-CXMLU,Male,Senior,No,No,3,Yes,Yes,No,No,Yes,No,Yes,No,No,91.05,289.1,1,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No
1389-WNUIB,Female,Non-Senior,Yes,Yes,20,Yes,Yes,Yes,No,No,No,Yes,Yes,No,76.0,1588.75,0,One year,DSL,Bank transfer (automatic),No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No
1391-UBDAR,Male,Non-Senior,No,No,11,Yes,No,No,No,Yes,No,No,No,No,72.9,818.45,0,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No
1393-IMKZG,Female,Non-Senior,No,No,1,Yes,No,No,No,No,Yes,Yes,Yes,Yes,95.85,95.85,0,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No
1394-SUIUH,Female,Senior,Yes,No,44,Yes,No,Yes,Yes,No,Yes,No,No,Yes,85.15,3670.5,0,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No
1395-OFUWC,Male,Non-Senior,Yes,Yes,43,No,No phone service,No,Yes,No,No,No,No,No,29.3,1224.05,0,Month-to-month,DSL,Credit card (automatic),No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No
1395-WSWXR,Male,Non-Senior,No,No,24,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.75,487.05,0,Two year,None,Mailed check,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,Yes
1396-QWFBJ,Female,Non-Senior,Yes,Yes,21,Yes,No,No,Yes,No,No,No,No,Yes,74.05,1565.7,1,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No
1397-XKKWR,Male,Non-Senior,No,No,7,No,No phone service,Yes,No,Yes,No,No,No,No,35.3,264.8,0,One year,DSL,Mailed check,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
1399-OUPJN,Female,Non-Senior,Yes,Yes,57,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.75,1272.05,0,Two year,None,Bank transfer (automatic),Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,No
1399-UBQIU,Male,Non-Senior,No,No,11,Yes,No,No,No,Yes,No,Yes,Yes,Yes,69.35,712.25,0,Month-to-month,DSL,Electronic check,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No
1400-MMYXY,Male,Senior,Yes,No,3,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,105.9,334.65,1,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No
1400-WIVLL,Male,Non-Senior,Yes,No,57,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,107.95,5969.85,0,Two year,Fiber optic,Electronic check,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No
1401-FTHFQ,Male,Non-Senior,Yes,Yes,23,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.0,445.3,0,One year,None,Credit card (automatic),Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,No
1402-PTHGN,Female,Non-Senior,Yes,Yes,18,Yes,No,Yes,Yes,No,Yes,No,No,Yes,61.5,1087.45,0,One year,DSL,Mailed check,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
1403-GYAFU,Male,Non-Senior,Yes,Yes,70,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.05,1360.25,0,Two year,None,Credit card (automatic),Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,Yes,No,No
1403-LKLIK,Female,Non-Senior,Yes,Yes,33,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.1,579.4,0,One year,None,Mailed check,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes
1406-PUQVY,Male,Non-Senior,No,Yes,1,Yes,No,No,Yes,No,No,No,No,Yes,49.9,49.9,0,Month-to-month,DSL,Electronic check,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No
1407-DIGZV,Female,Non-Senior,Yes,Yes,3,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.1,52.0,0,Two year,None,Mailed check,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,Yes
1409-PHXTF,Male,Senior,Yes,No,54,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,110.45,6077.75,0,Two year,Fiber optic,Electronic check,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No
1410-RSCMR,Male,Non-Senior,Yes,Yes,7,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,71.35,515.75,0,Month-to-month,DSL,Credit card (automatic),Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No
1414-YADCW,Male,Non-Senior,Yes,No,70,Yes,No,Yes,Yes,No,Yes,No,No,No,84.6,5706.2,0,Two year,Fiber optic,Bank transfer (automatic),Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No
1415-YFWLT,Female,Senior,No,No,1,Yes,No,No,No,No,No,Yes,Yes,Yes,89.3,89.3,1,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No
1421-HCERK,Male,Senior,Yes,No,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,105.7,3181.8,0,Month-to-month,Fiber optic,Bank transfer (automatic),No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No
1422-DGUBX,Male,Non-Senior,Yes,No,32,Yes,Yes,No,No,No,Yes,No,No,Yes,79.25,2619.15,0,One year,Fiber optic,Electronic check,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No
1423-BMPBQ,Female,Non-Senior,Yes,Yes,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.0,19.0,0,Month-to-month,None,Mailed check,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,Yes
1427-VERSM,Female,Non-Senior,Yes,No,56,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,98.7,5669.5,0,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No
1428-GTBJJ,Male,Non-Senior,No,No,11,Yes,No,No,Yes,No,No,No,No,Yes,74.55,824.75,1,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No
1428-IEDPR,Male,Non-Senior,No,No,52,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,109.3,5731.4,0,Two year,Fiber optic,Electronic check,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No
